direction,level_type,entry_date,exit_date,entry_price,exit_price,tp_price,sl_price,size,pnl_gross,cost,pnl_net,bars_held,exit_reason
SHORT,support,2018-03-27 05:30:00,2018-03-27 06:30:00,7892.24,7971.16,7734.4,7971.16,1.39775,-110.31,22.17,-132.49,4,stop_loss
SHORT,support,2018-03-28 00:15:00,2018-03-28 01:00:00,7765.0,7842.65,7609.7,7842.65,1.416389,-109.98,22.11,-132.09,3,stop_loss
SHORT,support,2018-03-28 02:30:00,2018-03-28 03:00:00,7800.01,7878.01,7644.01,7878.01,1.405798,-109.65,22.04,-131.69,2,stop_loss
SHORT,support,2018-03-29 04:00:00,2018-03-29 04:45:00,7751.0,7595.98,7595.98,7828.51,1.410439,218.65,21.65,197.0,3,take_profit
SHORT,support,2018-03-29 04:45:00,2018-03-29 05:00:00,7596.0,7671.96,7444.08,7671.96,1.445704,-109.82,22.07,-131.89,1,stop_loss
SHORT,support,2018-03-29 05:00:00,2018-03-29 07:30:00,7660.0,7506.8,7506.8,7736.6,1.42932,218.97,21.68,197.29,10,take_profit
SHORT,support,2018-03-29 07:30:00,2018-03-29 14:00:00,7526.73,7376.2,7376.2,7602.0,1.461181,219.96,21.78,198.18,26,take_profit
SHORT,support,2018-03-29 14:00:00,2018-03-29 15:15:00,7385.0,7458.85,7237.3,7458.85,1.495933,-110.47,22.21,-132.68,5,stop_loss
SHORT,support,2018-03-29 19:45:00,2018-03-29 20:45:00,7341.0,7194.18,7194.18,7414.41,1.50038,220.29,21.81,198.48,4,take_profit
SHORT,support,2018-03-29 20:45:00,2018-03-29 21:00:00,7116.0,7187.16,6973.68,7187.16,1.554794,-110.64,22.24,-132.88,1,stop_loss
SHORT,support,2018-03-29 21:00:00,2018-03-29 21:15:00,7159.89,7231.49,7016.69,7231.49,1.540623,-110.31,22.17,-132.48,1,stop_loss
SHORT,support,2018-03-29 21:15:00,2018-03-29 21:45:00,7178.0,7034.44,7034.44,7249.78,1.532122,219.95,21.78,198.18,2,take_profit
SHORT,support,2018-03-29 21:45:00,2018-03-29 22:00:00,7095.0,7165.95,6953.1,7165.95,1.557028,-110.47,22.2,-132.68,1,stop_loss
SHORT,support,2018-03-30 00:30:00,2018-03-30 00:45:00,6862.76,6931.39,6725.5,6931.39,1.604886,-110.14,22.14,-132.28,1,stop_loss
SHORT,support,2018-03-30 00:45:00,2018-03-30 01:30:00,6835.35,6903.7,6698.64,6903.7,1.606484,-109.81,22.07,-131.88,3,stop_loss
SHORT,support,2018-03-30 01:30:00,2018-03-30 01:45:00,6857.11,6925.68,6719.97,6925.68,1.596578,-109.48,22.01,-131.48,1,stop_loss
SHORT,support,2018-03-30 02:30:00,2018-03-30 02:45:00,6786.93,6854.8,6651.19,6854.8,1.608244,-109.15,21.94,-131.09,1,stop_loss
SHORT,support,2018-03-30 04:15:00,2018-03-30 05:00:00,6720.0,6787.2,6585.6,6787.2,1.619385,-108.82,21.87,-130.7,3,stop_loss
SHORT,support,2018-03-30 05:00:00,2018-03-30 05:15:00,6787.98,6855.86,6652.22,6855.86,1.598353,-108.5,21.81,-130.3,1,stop_loss
SHORT,support,2018-03-30 15:15:00,2018-03-30 15:30:00,6684.0,6750.84,6550.32,6750.84,1.618344,-108.17,21.74,-129.91,1,stop_loss
SHORT,support,2018-03-30 16:45:00,2018-03-30 19:00:00,6694.09,6761.03,6560.21,6761.03,1.611053,-107.85,21.68,-129.52,9,stop_loss
LONG,resistance,2018-03-31 10:30:00,2018-03-31 12:45:00,7070.01,7211.41,7211.41,6999.31,1.520812,215.04,21.72,193.32,9,take_profit
LONG,resistance,2018-03-31 12:45:00,2018-03-31 13:15:00,7170.0,7098.3,7313.4,7098.3,1.506344,-108.0,21.49,-129.5,2,stop_loss
SHORT,support,2018-04-01 07:00:00,2018-04-01 09:00:00,6760.0,6624.8,6624.8,6827.6,1.592916,215.36,21.32,194.04,8,take_profit
SHORT,support,2018-04-01 09:00:00,2018-04-01 09:30:00,6660.0,6726.6,6526.8,6726.6,1.624117,-108.17,21.74,-129.91,2,stop_loss
SHORT,support,2018-04-01 09:30:00,2018-04-01 13:15:00,6728.21,6593.65,6593.65,6795.49,1.602825,215.68,21.35,194.33,15,take_profit
SHORT,support,2018-04-01 13:15:00,2018-04-01 16:00:00,6537.04,6602.41,6406.3,6602.41,1.65713,-108.33,21.77,-130.1,11,stop_loss
SHORT,support,2018-04-01 16:00:00,2018-04-01 16:30:00,6797.3,6865.27,6661.35,6865.27,1.588896,-108.0,21.71,-129.71,2,stop_loss
LONG,resistance,2018-04-02 03:45:00,2018-04-02 04:45:00,6980.72,6910.91,7120.33,6910.91,1.542502,-107.68,21.43,-129.11,4,stop_loss
LONG,resistance,2018-04-02 07:45:00,2018-04-02 12:15:00,7060.22,6989.62,7201.42,6989.62,1.520562,-107.35,21.36,-128.72,18,stop_loss
LONG,resistance,2018-04-03 02:45:00,2018-04-03 04:30:00,7169.99,7313.39,7313.39,7098.29,1.492794,214.07,21.62,192.45,7,take_profit
LONG,resistance,2018-04-03 04:30:00,2018-04-03 18:30:00,7314.99,7461.29,7461.29,7241.84,1.469781,215.03,21.72,193.31,56,take_profit
LONG,resistance,2018-04-03 18:30:00,2018-04-03 20:30:00,7456.02,7381.46,7605.14,7381.46,1.448462,-108.0,21.49,-129.49,8,stop_loss
SHORT,support,2018-04-04 09:15:00,2018-04-04 14:00:00,7134.56,6991.87,6991.87,7205.91,1.509187,215.35,21.32,194.03,19,take_profit
SHORT,support,2018-04-04 14:00:00,2018-04-04 15:45:00,6909.07,6770.89,6770.89,6978.16,1.565463,216.32,21.42,194.9,7,take_profit
SHORT,support,2018-04-04 15:45:00,2018-04-04 16:00:00,6785.0,6852.85,6649.3,6852.85,1.60127,-108.65,21.84,-130.48,1,stop_loss
SHORT,support,2018-04-04 16:00:00,2018-04-04 22:30:00,6850.25,6713.24,6713.24,6918.75,1.581256,216.64,21.45,195.19,26,take_profit
SHORT,support,2018-04-04 22:30:00,2018-04-04 23:30:00,6751.4,6818.91,6616.37,6818.91,1.611635,-108.81,21.87,-130.68,4,stop_loss
SHORT,support,2018-04-05 00:45:00,2018-04-05 01:30:00,6705.73,6571.62,6571.62,6772.79,1.61774,216.96,21.48,195.48,3,take_profit
SHORT,support,2018-04-05 01:30:00,2018-04-05 03:45:00,6609.95,6676.05,6477.75,6676.05,1.648575,-108.97,21.9,-130.87,9,stop_loss
SHORT,support,2018-04-06 06:00:00,2018-04-06 10:45:00,6644.97,6512.07,6512.07,6711.42,1.634963,217.29,21.51,195.77,19,take_profit
SHORT,support,2018-04-06 10:45:00,2018-04-06 11:00:00,6502.0,6567.02,6371.96,6567.02,1.678441,-109.13,21.94,-131.07,1,stop_loss
SHORT,support,2018-04-06 11:00:00,2018-04-07 01:00:00,6627.25,6693.52,6494.7,6693.52,1.641775,-108.8,21.87,-130.67,56,stop_loss
LONG,resistance,2018-04-07 01:30:00,2018-04-07 02:00:00,6850.01,6781.51,6987.01,6781.51,1.583616,-108.48,21.59,-130.06,2,stop_loss
LONG,resistance,2018-04-07 02:00:00,2018-04-07 15:15:00,6823.02,6959.48,6959.48,6754.79,1.585115,216.31,21.85,194.46,53,take_profit
LONG,resistance,2018-04-07 15:15:00,2018-04-07 22:45:00,6974.01,6904.27,7113.49,6904.27,1.557767,-108.64,21.62,-130.26,30,stop_loss
LONG,resistance,2018-04-08 11:45:00,2018-04-08 14:45:00,7099.85,7028.85,7241.85,7028.85,1.52557,-108.31,21.55,-129.87,12,stop_loss
LONG,resistance,2018-04-09 00:45:00,2018-04-09 10:15:00,7060.0,6989.4,7201.2,6989.4,1.529583,-107.99,21.49,-129.48,38,stop_loss
SHORT,support,2018-04-09 10:15:00,2018-04-09 20:00:00,6780.0,6644.4,6644.4,6847.8,1.587977,215.33,21.32,194.01,39,take_profit
SHORT,support,2018-04-09 20:00:00,2018-04-09 21:00:00,6627.98,6694.26,6495.42,6694.26,1.631717,-108.15,21.74,-129.89,4,stop_loss
LONG,resistance,2018-04-10 15:00:00,2018-04-11 13:30:00,6823.0,6959.46,6959.46,6754.77,1.580319,215.65,21.78,193.87,90,take_profit
LONG,resistance,2018-04-11 13:30:00,2018-04-11 16:30:00,6960.0,6890.4,7099.2,6890.4,1.556176,-108.31,21.55,-129.86,12,stop_loss
LONG,resistance,2018-04-11 23:45:00,2018-04-12 06:45:00,6953.79,6884.25,7092.87,6884.25,1.552897,-107.99,21.49,-129.47,28,stop_loss
SHORT,support,2018-04-12 06:45:00,2018-04-12 07:30:00,6776.4,6844.16,6640.87,6844.16,1.588771,-107.66,21.64,-129.3,3,stop_loss
SHORT,support,2018-04-12 07:30:00,2018-04-12 10:45:00,6848.0,6916.48,6711.04,6916.48,1.567439,-107.34,21.57,-128.91,13,stop_loss
LONG,resistance,2018-04-12 11:00:00,2018-04-12 11:15:00,7290.0,7435.8,7435.8,7217.1,1.467983,214.03,21.62,192.41,1,take_profit
LONG,resistance,2018-04-12 11:15:00,2018-04-12 11:30:00,7520.0,7444.8,7670.4,7444.8,1.429481,-107.5,21.39,-128.89,1,stop_loss
LONG,resistance,2018-04-12 11:30:00,2018-04-12 12:00:00,7687.87,7610.99,7841.63,7610.99,1.394076,-107.17,21.33,-128.5,2,stop_loss
LONG,resistance,2018-04-12 12:00:00,2018-04-12 17:00:00,7610.0,7762.2,7762.2,7533.9,1.40412,213.71,21.58,192.12,20,take_profit
LONG,resistance,2018-04-13 07:45:00,2018-04-13 10:00:00,8093.01,8012.08,8254.87,8012.08,1.326253,-107.33,21.36,-128.69,9,stop_loss
LONG,resistance,2018-04-13 12:30:00,2018-04-13 13:45:00,8180.09,8098.29,8343.69,8098.29,1.308202,-107.01,21.3,-128.31,5,stop_loss
LONG,resistance,2018-04-15 09:00:00,2018-04-15 11:00:00,8092.97,8254.83,8254.83,8012.04,1.318321,213.38,21.55,191.83,8,take_profit
LONG,resistance,2018-04-15 11:00:00,2018-04-15 15:15:00,8322.37,8239.15,8488.82,8239.15,1.287745,-107.17,21.33,-128.5,17,stop_loss
LONG,resistance,2018-04-16 00:30:00,2018-04-16 02:00:00,8389.0,8305.11,8556.78,8305.11,1.273687,-106.85,21.26,-128.11,6,stop_loss
SHORT,support,2018-04-16 05:15:00,2018-04-16 07:45:00,8045.21,8125.66,7884.31,8125.66,1.324134,-106.53,21.41,-127.94,10,stop_loss
SHORT,support,2018-04-16 12:15:00,2018-04-16 13:15:00,8047.0,7886.06,7886.06,8127.47,1.319865,212.42,21.03,191.39,4,take_profit
SHORT,support,2018-04-16 13:15:00,2018-04-16 14:30:00,7915.99,7995.15,7757.67,7995.15,1.347753,-106.69,21.44,-128.13,5,stop_loss
LONG,resistance,2018-04-17 07:00:00,2018-04-17 13:15:00,8139.99,8058.59,8302.79,8058.59,1.306729,-106.37,21.17,-127.53,25,stop_loss
SHORT,support,2018-04-17 18:45:00,2018-04-18 06:45:00,7945.17,8024.62,7786.27,8024.62,1.334758,-106.05,21.32,-127.36,48,stop_loss
LONG,resistance,2018-04-18 16:30:00,2018-04-19 17:45:00,8132.52,8295.17,8295.17,8051.19,1.300094,211.46,21.36,190.1,101,take_profit
LONG,resistance,2018-04-19 17:45:00,2018-04-20 10:30:00,8259.08,8424.26,8424.26,8176.49,1.285926,212.41,21.45,190.96,67,take_profit
LONG,resistance,2018-04-20 10:30:00,2018-04-20 22:15:00,8493.0,8662.86,8662.86,8408.07,1.256129,213.37,21.55,191.82,47,take_profit
LONG,resistance,2018-04-20 22:15:00,2018-04-20 22:45:00,8728.41,8902.98,8902.98,8641.13,1.227745,214.33,21.65,192.68,2,take_profit
LONG,resistance,2018-04-20 22:45:00,2018-04-21 01:00:00,8830.0,8741.7,9006.6,8741.7,1.219075,-107.64,21.42,-129.07,9,stop_loss
LONG,resistance,2018-04-21 03:15:00,2018-04-21 08:15:00,8878.0,8789.22,9055.56,8789.22,1.208849,-107.32,21.36,-128.68,20,stop_loss
LONG,resistance,2018-04-22 08:30:00,2018-04-22 12:00:00,8923.9,8834.66,9102.38,8834.66,1.199027,-107.0,21.29,-128.29,14,stop_loss
LONG,resistance,2018-04-22 12:00:00,2018-04-22 16:00:00,8831.99,9008.63,9008.63,8743.67,1.207873,213.36,21.55,191.81,16,take_profit
LONG,resistance,2018-04-22 16:00:00,2018-04-22 16:15:00,8978.76,8888.97,9158.34,8888.97,1.193469,-107.16,21.32,-128.48,1,stop_loss
SHORT,support,2018-04-22 23:00:00,2018-04-23 00:45:00,8749.99,8837.49,8574.99,8837.49,1.221002,-106.84,21.47,-128.31,7,stop_loss
LONG,resistance,2018-04-24 00:15:00,2018-04-24 00:30:00,8974.95,9154.45,9154.45,8885.2,1.186823,213.03,21.52,191.52,1,take_profit
LONG,resistance,2018-04-24 00:30:00,2018-04-24 12:45:00,9174.0,9357.48,9357.48,9082.26,1.166291,213.99,21.61,192.38,49,take_profit
LONG,resistance,2018-04-24 12:45:00,2018-04-24 13:45:00,9380.0,9286.2,9567.6,9286.2,1.145805,-107.48,21.39,-128.86,4,stop_loss
LONG,resistance,2018-04-24 13:45:00,2018-04-24 14:00:00,9259.99,9167.39,9445.19,9167.39,1.157175,-107.15,21.32,-128.48,1,stop_loss
LONG,resistance,2018-04-24 17:45:00,2018-04-24 19:15:00,9409.97,9315.87,9598.17,9315.87,1.135318,-106.83,21.26,-128.09,6,stop_loss
LONG,resistance,2018-04-24 19:15:00,2018-04-24 22:30:00,9383.98,9571.66,9571.66,9290.14,1.13505,213.03,21.52,191.51,13,take_profit
LONG,resistance,2018-04-24 22:30:00,2018-04-24 23:30:00,9485.97,9675.69,9675.69,9391.11,1.127894,213.98,21.61,192.37,4,take_profit
LONG,resistance,2018-04-24 23:30:00,2018-04-24 23:45:00,9699.0,9602.01,9892.98,9602.01,1.108079,-107.47,21.39,-128.86,1,stop_loss
LONG,resistance,2018-04-24 23:45:00,2018-04-25 00:30:00,9619.99,9523.79,9812.39,9523.79,1.113831,-107.15,21.32,-128.47,3,stop_loss
LONG,resistance,2018-04-25 02:15:00,2018-04-25 03:45:00,9665.99,9569.33,9859.31,9569.33,1.105208,-106.83,21.26,-128.09,6,stop_loss
SHORT,support,2018-04-25 04:45:00,2018-04-25 05:00:00,9200.0,9292.0,9016.0,9292.0,1.157707,-106.51,21.41,-127.92,1,stop_loss
SHORT,support,2018-04-25 10:15:00,2018-04-25 11:45:00,9090.0,9180.9,8908.2,9180.9,1.168198,-106.19,21.34,-127.53,6,stop_loss
SHORT,support,2018-04-25 13:30:00,2018-04-25 13:45:00,8963.01,9052.64,8783.75,9052.64,1.181193,-105.87,21.28,-127.15,1,stop_loss
SHORT,support,2018-04-25 13:45:00,2018-04-25 14:30:00,9011.78,8831.54,8831.54,9101.9,1.171273,211.11,20.9,190.21,3,take_profit
SHORT,support,2018-04-25 14:30:00,2018-04-25 14:45:00,8805.07,8893.12,8628.97,8893.12,1.20417,-106.03,21.31,-127.34,1,stop_loss
SHORT,support,2018-04-25 14:45:00,2018-04-25 15:15:00,8880.0,8968.8,8702.4,8968.8,1.190424,-105.71,21.25,-126.96,2,stop_loss
SHORT,support,2018-04-26 00:15:00,2018-04-26 00:30:00,8701.34,8788.35,8527.31,8788.35,1.211219,-105.39,21.18,-126.58,1,stop_loss
SHORT,support,2018-04-26 00:30:00,2018-04-26 00:45:00,8745.02,8832.47,8570.12,8832.47,1.201551,-105.08,21.12,-126.2,1,stop_loss
SHORT,support,2018-04-26 00:45:00,2018-04-26 02:30:00,8800.02,8888.02,8624.02,8888.02,1.190456,-104.76,21.06,-125.82,7,stop_loss
SHORT,support,2018-04-26 09:30:00,2018-04-26 10:15:00,8708.85,8795.94,8534.67,8795.94,1.199307,-104.45,20.99,-125.44,3,stop_loss
LONG,resistance,2018-04-26 21:15:00,2018-04-26 21:30:00,9167.02,9075.35,9350.36,9075.35,1.135944,-104.13,20.72,-124.85,1,stop_loss
LONG,resistance,2018-04-26 21:30:00,2018-04-26 23:45:00,9122.0,9304.44,9304.44,9030.78,1.138129,207.64,20.97,186.67,9,take_profit
LONG,resistance,2018-04-26 23:45:00,2018-04-27 03:30:00,9266.0,9173.34,9451.32,9173.34,1.125478,-104.29,20.75,-125.04,15,stop_loss
LONG,resistance,2018-04-27 08:00:00,2018-04-27 13:15:00,9280.0,9187.2,9465.6,9187.2,1.120411,-103.97,20.69,-124.67,21,stop_loss
SHORT,support,2018-04-27 21:00:00,2018-04-28 01:45:00,9029.92,9120.22,8849.32,9120.22,1.147989,-103.66,20.84,-124.5,19,stop_loss
LONG,resistance,2018-04-28 12:15:00,2018-04-28 15:00:00,9364.98,9271.33,9552.28,9271.33,1.103593,-103.35,20.57,-123.92,11,stop_loss
LONG,resistance,2018-04-28 18:45:00,2018-04-28 21:00:00,9390.52,9296.61,9578.33,9296.61,1.097292,-103.04,20.51,-123.55,9,stop_loss
LONG,resistance,2018-04-29 00:15:00,2018-04-29 08:45:00,9415.04,9320.89,9603.34,9320.89,1.091154,-102.73,20.44,-123.18,34,stop_loss
SHORT,support,2018-04-29 10:30:00,2018-04-29 12:00:00,9215.66,9307.82,9031.35,9307.82,1.11142,-102.42,20.59,-123.01,6,stop_loss
SHORT,support,2018-04-30 07:15:00,2018-04-30 16:00:00,9238.51,9330.9,9053.74,9330.9,1.105342,-102.12,20.53,-122.64,35,stop_loss
SHORT,support,2018-05-01 00:15:00,2018-05-01 01:15:00,9110.0,8927.8,8927.8,9201.1,1.117569,203.62,20.16,183.46,4,take_profit
SHORT,support,2018-05-01 01:15:00,2018-05-01 02:00:00,8929.54,9018.84,8750.95,9018.84,1.14529,-102.27,20.56,-122.83,3,stop_loss
SHORT,support,2018-05-01 02:00:00,2018-05-01 09:30:00,8992.0,9081.92,8812.16,9081.92,1.13392,-101.96,20.49,-122.46,30,stop_loss
SHORT,support,2018-05-01 12:30:00,2018-05-01 15:00:00,8858.43,8947.01,8681.26,8947.01,1.147562,-101.66,20.43,-122.09,10,stop_loss
LONG,resistance,2018-05-02 05:30:00,2018-05-02 21:30:00,9075.92,9257.44,9257.44,8985.16,1.116699,202.7,20.47,182.23,64,take_profit
LONG,resistance,2018-05-02 21:30:00,2018-05-03 13:45:00,9255.99,9441.11,9441.11,9163.43,1.099897,203.61,20.56,183.05,65,take_profit
LONG,resistance,2018-05-03 13:45:00,2018-05-03 17:45:00,9471.05,9660.47,9660.47,9376.34,1.079753,204.53,20.66,183.87,16,take_profit
LONG,resistance,2018-05-03 17:45:00,2018-05-03 20:15:00,9711.16,9614.05,9905.38,9614.05,1.057789,-102.72,20.44,-123.17,10,stop_loss
LONG,resistance,2018-05-03 23:00:00,2018-05-04 00:00:00,9817.0,9718.83,10013.34,9718.83,1.043248,-102.42,20.38,-122.8,4,stop_loss
LONG,resistance,2018-05-04 08:45:00,2018-05-04 09:15:00,9798.5,9700.52,9994.47,9700.52,1.042085,-102.11,20.32,-122.43,2,stop_loss
LONG,resistance,2018-05-05 02:00:00,2018-05-05 20:15:00,9860.91,9762.3,10058.13,9762.3,1.032386,-101.8,20.26,-122.06,73,stop_loss
SHORT,support,2018-05-06 06:00:00,2018-05-06 11:45:00,9688.66,9494.89,9494.89,9785.55,1.04759,202.99,20.1,182.9,23,take_profit
SHORT,support,2018-05-06 11:45:00,2018-05-06 17:15:00,9539.94,9635.34,9349.14,9635.34,1.068715,-101.95,20.49,-122.45,22,stop_loss
SHORT,support,2018-05-07 01:00:00,2018-05-07 02:30:00,9465.03,9275.73,9275.73,9559.68,1.073939,203.3,20.13,183.17,6,take_profit
SHORT,support,2018-05-07 02:30:00,2018-05-07 04:00:00,9291.36,9384.27,9105.53,9384.27,1.098941,-102.11,20.52,-122.63,6,stop_loss
SHORT,support,2018-05-07 07:30:00,2018-05-07 08:30:00,9271.01,9363.72,9085.59,9363.72,1.098046,-101.8,20.46,-122.26,4,stop_loss
SHORT,support,2018-05-07 14:00:00,2018-05-07 14:30:00,9190.0,9281.9,9006.2,9281.9,1.104399,-101.49,20.4,-121.89,2,stop_loss
LONG,resistance,2018-05-08 02:00:00,2018-05-08 05:00:00,9450.0,9355.5,9639.0,9355.5,1.070789,-101.19,20.14,-121.33,12,stop_loss
SHORT,support,2018-05-08 11:15:00,2018-05-09 03:00:00,9218.0,9033.64,9033.64,9310.18,1.094448,201.77,19.98,181.8,63,take_profit
SHORT,support,2018-05-09 03:00:00,2018-05-09 08:15:00,9020.0,9110.2,8839.6,9110.2,1.123512,-101.34,20.37,-121.71,21,stop_loss
LONG,resistance,2018-05-09 12:00:00,2018-05-10 17:15:00,9285.0,9192.15,9470.7,9192.15,1.088169,-101.04,20.11,-121.14,117,stop_loss
SHORT,support,2018-05-10 17:15:00,2018-05-11 00:00:00,9152.7,8969.65,8969.65,9244.23,1.100589,201.47,19.95,181.52,27,take_profit
SHORT,support,2018-05-11 00:00:00,2018-05-11 05:00:00,8892.99,8981.92,8715.13,8981.92,1.137833,-101.19,20.34,-121.53,20,stop_loss
SHORT,support,2018-05-11 06:30:00,2018-05-11 07:15:00,8880.0,8702.4,8702.4,8968.8,1.136077,201.77,19.97,181.79,3,take_profit
SHORT,support,2018-05-11 07:15:00,2018-05-11 08:00:00,8702.0,8789.02,8527.96,8789.02,1.164538,-101.34,20.37,-121.71,3,stop_loss
SHORT,support,2018-05-11 08:00:00,2018-05-11 11:45:00,8761.0,8585.78,8585.78,8848.61,1.153222,202.07,20.0,182.06,15,take_profit
SHORT,support,2018-05-11 11:45:00,2018-05-11 19:15:00,8594.98,8680.93,8423.08,8680.93,1.180794,-101.49,20.4,-121.89,30,stop_loss
SHORT,support,2018-05-11 20:30:00,2018-05-12 06:00:00,8422.56,8254.11,8254.11,8506.79,1.201348,202.37,20.03,182.33,38,take_profit
SHORT,support,2018-05-12 06:00:00,2018-05-12 06:45:00,8211.67,8293.79,8047.44,8293.79,1.237752,-101.64,20.43,-122.07,3,stop_loss
SHORT,support,2018-05-12 06:45:00,2018-05-12 09:45:00,8264.68,8347.33,8099.39,8347.33,1.22612,-101.33,20.37,-121.7,12,stop_loss
LONG,resistance,2018-05-13 14:15:00,2018-05-14 03:00:00,8605.78,8519.72,8777.9,8519.72,1.173986,-101.03,20.11,-121.14,51,stop_loss
SHORT,support,2018-05-14 05:00:00,2018-05-14 06:15:00,8299.0,8381.99,8133.02,8381.99,1.213734,-100.73,20.25,-120.97,5,stop_loss
LONG,resistance,2018-05-14 14:00:00,2018-05-14 22:00:00,8740.0,8652.6,8914.8,8652.6,1.149032,-100.43,19.98,-120.41,32,stop_loss
SHORT,support,2018-05-15 14:45:00,2018-05-15 16:30:00,8500.0,8585.0,8330.0,8585.0,1.177934,-100.12,20.12,-120.25,7,stop_loss
SHORT,support,2018-05-15 18:00:00,2018-05-15 19:45:00,8466.21,8550.87,8296.89,8550.87,1.179084,-99.82,20.06,-119.89,7,stop_loss
SHORT,support,2018-05-15 22:45:00,2018-05-16 01:15:00,8451.95,8282.91,8282.91,8536.47,1.177527,199.05,19.71,179.34,10,take_profit
SHORT,support,2018-05-16 01:15:00,2018-05-16 02:15:00,8308.45,8142.28,8142.28,8391.53,1.203261,199.94,19.79,180.15,4,take_profit
SHORT,support,2018-05-16 02:15:00,2018-05-16 03:15:00,8133.53,8214.87,7970.86,8214.87,1.234676,-100.42,20.18,-120.61,4,stop_loss
LONG,resistance,2018-05-17 03:00:00,2018-05-17 03:45:00,8415.8,8331.64,8584.12,8331.64,1.189682,-100.12,19.92,-120.05,3,stop_loss
SHORT,support,2018-05-17 17:45:00,2018-05-17 22:00:00,8243.51,8078.64,8078.64,8325.95,1.210905,199.64,19.76,179.88,17,take_profit
SHORT,support,2018-05-17 22:00:00,2018-05-18 07:15:00,8022.05,8102.27,7861.61,8102.27,1.24994,-100.27,20.15,-120.43,37,stop_loss
LONG,resistance,2018-05-18 19:00:00,2018-05-19 01:15:00,8233.59,8151.25,8398.26,8151.25,1.21417,-99.97,19.89,-119.86,25,stop_loss
LONG,resistance,2018-05-19 03:30:00,2018-05-19 07:30:00,8224.73,8142.48,8389.22,8142.48,1.211834,-99.67,19.83,-119.5,16,stop_loss
LONG,resistance,2018-05-19 11:45:00,2018-05-19 15:00:00,8366.08,8282.42,8533.4,8282.42,1.187788,-99.37,19.77,-119.15,13,stop_loss
LONG,resistance,2018-05-20 10:15:00,2018-05-20 16:00:00,8359.0,8526.18,8526.18,8275.41,1.185231,198.15,20.01,178.13,23,take_profit
LONG,resistance,2018-05-20 16:00:00,2018-05-21 14:15:00,8482.67,8397.84,8652.32,8397.84,1.173201,-99.52,19.8,-119.32,89,stop_loss
SHORT,support,2018-05-21 16:00:00,2018-05-22 11:30:00,8374.0,8206.52,8206.52,8457.74,1.184864,198.44,19.65,178.8,78,take_profit
SHORT,support,2018-05-22 11:30:00,2018-05-22 21:15:00,8220.08,8055.68,8055.68,8302.28,1.212488,199.33,19.73,179.6,39,take_profit
SHORT,support,2018-05-22 21:15:00,2018-05-23 01:00:00,8080.0,7918.4,7918.4,8160.8,1.239065,200.23,19.82,180.41,15,take_profit
SHORT,support,2018-05-23 01:00:00,2018-05-23 03:15:00,7870.03,7948.73,7712.63,7948.73,1.277854,-100.57,20.21,-120.78,9,stop_loss
SHORT,support,2018-05-23 04:30:00,2018-05-23 15:30:00,7915.37,7757.06,7757.06,7994.52,1.26672,200.53,19.85,180.68,44,take_profit
SHORT,support,2018-05-23 15:30:00,2018-05-23 16:15:00,7725.16,7570.66,7570.66,7802.41,1.303756,201.43,19.94,181.49,3,take_profit
SHORT,support,2018-05-23 16:15:00,2018-05-23 17:45:00,7615.02,7462.72,7462.72,7691.17,1.328571,202.34,20.03,182.31,6,take_profit
SHORT,support,2018-05-23 17:45:00,2018-05-23 19:30:00,7495.98,7570.94,7346.06,7570.94,1.35575,-101.63,20.43,-122.05,7,stop_loss
SHORT,support,2018-05-24 08:15:00,2018-05-24 12:45:00,7410.26,7484.36,7262.05,7484.36,1.367315,-101.32,20.37,-121.69,18,stop_loss
LONG,resistance,2018-05-26 07:15:00,2018-05-26 12:00:00,7575.01,7499.26,7726.51,7499.26,1.333561,-101.02,20.1,-121.12,19,stop_loss
LONG,resistance,2018-05-26 21:15:00,2018-05-26 21:45:00,7542.15,7466.73,7692.99,7466.73,1.335357,-100.71,20.04,-120.76,2,stop_loss
SHORT,support,2018-05-26 22:30:00,2018-05-28 03:45:00,7349.99,7423.49,7202.99,7423.49,1.366161,-100.41,20.18,-120.6,117,stop_loss
LONG,resistance,2018-05-28 03:45:00,2018-05-28 04:45:00,7374.98,7301.23,7522.48,7301.23,1.357444,-100.11,19.92,-120.03,4,stop_loss
SHORT,support,2018-05-28 05:30:00,2018-05-28 12:45:00,7214.28,7286.42,7069.99,7286.42,1.383522,-99.81,20.06,-119.87,29,stop_loss
SHORT,support,2018-05-28 21:00:00,2018-05-29 11:00:00,7141.0,7212.41,6998.18,7212.41,1.393523,-99.51,20.0,-119.51,56,stop_loss
LONG,resistance,2018-05-29 11:00:00,2018-05-29 11:15:00,7285.64,7431.35,7431.35,7212.78,1.361756,198.43,20.04,178.38,1,take_profit
LONG,resistance,2018-05-29 11:15:00,2018-05-30 01:15:00,7410.0,7558.2,7558.2,7335.9,1.344921,199.32,20.13,179.19,56,take_profit
LONG,resistance,2018-05-30 01:15:00,2018-05-30 06:30:00,7530.01,7454.71,7680.61,7454.71,1.329435,-100.11,19.92,-120.03,21,stop_loss
SHORT,support,2018-05-30 14:45:00,2018-05-31 04:45:00,7374.45,7448.19,7226.96,7448.19,1.35341,-99.81,20.06,-119.87,56,stop_loss
LONG,resistance,2018-05-31 06:15:00,2018-05-31 08:15:00,7590.36,7514.46,7742.17,7514.46,1.310964,-99.51,19.8,-119.31,8,stop_loss
